ID,originalMoleculeSMILES,deglycosylatedMoleculeSMILES,hadOrHasSugars,SugarMoietySMILES
TPCN05400,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,false,[]
TPCN05401,CC1OC(OCC2OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(O)C(C)OC(OC6C(OC7CCC8(C)C(CCC9(C)C8CC=C8C%10CC(C)(C)CCC%10(C(=O)OC%10OC(COC%11OC(CO)C(OC%12OC(C)C(O)C(O)C%12O)C(O)C%11O)C(O)C(O)C%10O)CCC89C)C7(C)C)OCC(O)C6O)C5O)C(O)C4O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05402,CC(C)=CC1CC(C)(O)C2C3CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CC(O)C4(C)C34COC2(C4)O1,CC(C)=CC1CC(C)(O)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CC(O)C4(C)C34COC2(C4)O1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05403,CC(C)=CC1CC(C)(O)C2C3CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C34COC2(C4)O1,CC(C)=CC1CC(C)(O)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C34COC2(C4)O1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05404,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05405,CC=C(C)C(=O)OC1C(OC(=O)C(C)(CC)OC(C)=O)C(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C21COC(C)=O,CC=C(C)C(=O)OC1C(OC(=O)C(C)(CC)OC(C)=O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C21COC(C)=O,true,"['O1[CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05406,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,false,[]
TPCN05407,CC1OC(OCC2OC(OC3C(CO)OC(OC4COC(OC5C(O)C(C)OC(OC6C(OC7CCC8(C)C(CCC9(C)C8CC=C8C%10CC(C)(C)CCC%10(C(=O)OC%10OC(COC%11OC(CO)C(O)C(O)C%11O)C(O)C(O)C%10O)CCC89C)C7(C)C)OCC(O)C6O)C5O)C(O)C4O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05408,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)C(O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C(C)(C)C3CCC12C,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)C(O)C(O)C(O)C(C)(C)C3CCC12C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05409,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05410,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05411,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05412,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05413,CC(CC(O)C(O)C(C)(C)O)C1CCC23CC12CCC1C2(C)CCC(O)C(C)(C)C2CC(OC2OC(CO)C(O)C(O)C2O)C13C,CC(CC(O)C(O)C(C)(C)O)C1CCC23CC12CCC1C2(C)CCC(O)C(C)(C)C2CC(O)C13C,true,['O1[CH][CH][CH][CH][CH]1']
TPCN05414,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05415,CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05416,COC(=O)C1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05417,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,false,[]
TPCN05418,CC(C)(O)CCC(O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C,CC(C)(O)CCC(O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(C)C(=O)CC12C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05419,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,C=C1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05420,CC1OC(OC2C(OC3C(CO)OC(OCC4OC(OC(=O)C56CCC(C)(C)CC5C5=CCC7C8(C)CCC(OC9OCC(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9OC9OC(C)C(O)C(OC%10OC(CO)C(O)C(O)C%10O)C9O)C(C)(C)C8CCC7(C)C5(C)CC6)C(O)C(O)C4O)C(O)C3O)OC(C)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05421,CC(=O)OCC1OC(OC2CC3C(C)(C)C(=O)CCC3(C)C3CCC45CC4(CCC5C(C)CC(O)C(O)C(C)(C)O)C23C)C(O)C(O)C1O,CC(CC(O)C(O)C(C)(C)O)C1CCC23CC12CCC1C2(C)CCC(=O)C(C)(C)C2CC(O)C13C.COC(C)=O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN05422,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(O)C46OC(=O)C7(CCC(C)(CO)CC74)CCC56C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,CC1(CO)CCC23CCC4(C)C5(C)CCC6C(C)(C)C(O)CCC6(C)C5CC(O)C4(OC2=O)C3C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05423,CC1OC(OC2C(OC3CCC45CC46CCC4(C)C(C7(C)CCC(C(C)(C)O)O7)C(=O)CC4(C)C6CC(O)C5C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,CC(C)(O)C1CCC(C)(C2C(=O)CC3(C)C4CC(O)C5C(C)(C)C(O)CCC56CC46CCC23C)O1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05424,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05425,CC1C(O)CCC2C3(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC4(C)C3=CCC12C,CC1C(O)CCC2C3(C)CCC4(C)C5CC(C)(C)CCC5(C)CCC4(C)C3=CCC12C,false,[]
TPCN05426,C=C(C)C1CCC2(C)C(CC=C3C4CC(C)(C)CC(O)C4(C(=O)O)CCC32C)C1(C)CCC(=O)O,C=C(C)C1CCC2(C)C(CC=C3C4CC(C)(C)CC(O)C4(C(=O)O)CCC32C)C1(C)CCC(=O)O,false,[]
TPCN05427,CC(=O)OCC1OC(OC2C(O)COC(OC3CCC4(C)C5CCC6C7C(C)(O)CC(C=C(C)C)OC78CC6(CO8)C5=C(C)CC4C3(C)C)C2OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,CC(C)=CC1CC(C)(O)C2C3CCC4C(=C(C)CC5C(C)(C)C(O)CCC45C)C34COC2(C4)O1.COC(C)=O,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05428,CC(=O)OC1C(O)COC(OC2CCC34CC35CC(OC(C)=O)C3(C)C6C(C)CC7(OC6CC3(C)C5=CCC4C2(C)C)OC(O)C2(C)OC72)C1O,CC(=O)OC1CC23CC24CCC(O)C(C)(C)C4CC=C3C2(C)CC3OC4(CC(C)C3C12C)OC(O)C1(C)OC41,true,['O1[CH][CH][CH][CH]C1']
TPCN05429,C=C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05430,C=C(C)C(O)C(O)CC(C)C1CCC23CC12CCC1C2(C)CCC(OC(C)=O)C(C)(C)C2CC(OC2OC(COC(C)=O)C(O)C(O)C2O)C13C,C=C(C)C(O)C(O)CC(C)C1CCC23CC12CCC1C2(C)CCC(OC(C)=O)C(C)(C)C2CC(O)C13C.COC(C)=O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN05431,Cc1c(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)ccc2c1CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(O)CCC(C)(C)O)C(O)CC12C,Cc1c(O)ccc2c1CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(O)CCC(C)(C)O)C(O)CC12C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05432,CC1(C)CCC2(C(=O)O)CCC3(CO)C(=CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05433,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05434,CC(C)=CC1CC(C)(O)C2C3CCC4C(=C(C)CC5C(C)(C)C(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC45C)C34COC2(C4)O1,CC(C)=CC1CC(C)(O)C2C3CCC4C(=C(C)CC5C(C)(C)C(O)CCC45C)C34COC2(C4)O1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05435,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1,false,[]
TPCN05436,CC(C)(O)C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C12,CC(C)(O)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05437,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OC(C(=O)O)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05438,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(COC2OC(CO)C(O)C(O)C2O)C(O)C1O,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(CO)C(O)C1O,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05439,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OCC(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(COC2OC(CO)C(O)C(O)C2O)C(O)C1O,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(CO)C(O)C1O,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05440,CC1(C)CC(O)C2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,CC1(C)CC(O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN05441,CCCCC=CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)C(O)CCCCCCCCCCCCCCCCCC,CCCCC=CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)C(O)CCCCCCCCCCCCCCCCCC,false,[]
TPCN05442,C=C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05443,C=CC(C)(CCC=C(C)C(=O)OC1C(O)C(C)OC(OC(C)(C=C)CCC=C(C)C(=O)OC2CC3(C(=O)OC4OC(CO)C(O)C(O)C4OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C4O)CCC4(C)C(=CCC5C6(C)CCC(OC7OC(COC8OC(C)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC54C)C3CC2(C)C)C1O)OC1OC(C)C(O)C(O)C1O,C=CC(C)(O)CCC=C(C)C(=O)O.C=CC(C)(O)CCC=C(C)C(=O)OC1CC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2CC1(C)C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05444,COc1ccc(C=CC(=O)OC2C(O)C(CO)OC(OC3C(CO)OC(OC4COC(OC5C(O)C(C)OC(OC6C(OC7CCC8(C)C(CCC9(C)C8CC=C8C%10CC(C)(C)CCC%10(C(=O)OC%10OC(COC%11OC(CO)C(OC%12OC(C)C(O)C(O)C%12O)C(O)C%11O)C(O)C(O)C%10O)CCC89C)C7(C)C)OCC(O)C6O)C5O)C(O)C4O)C(O)C3O)C2O)cc1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.COc1ccc(C=CC(=O)O)cc1O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05445,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C4OC4C46OC(=O)C7(CCC(C)(C)CC74)CCC56C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,CC1(C)CCC23CCC4(C)C5(C)CCC6C(C)(C)C(O)CCC6(C)C5C5OC5C4(OC2=O)C3C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05446,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN05447,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN05448,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45CO)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,CC1(C)CCC2(C(=O)O)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05449,COc1ccc(C=CC(=O)OCC2OC(OC3C(CO)OC(OC4COC(OC5C(O)C(C)OC(OC6C(OC7CCC8(C)C(CCC9(C)C8CC=C8C%10CC(C)(C)CCC%10(C(=O)OC%10OC(COC%11OC(CO)C(OC%12OC(C)C(O)C(O)C%12O)C(O)C%11O)C(O)C(O)C%10O)CCC89C)C7(C)CO)OCC(O)C6O)C5O)C(O)C4O)C(O)C3O)C(O)C(O)C2O)cc1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1.COC(=O)C=Cc1ccc(OC)c(O)c1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05450,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7C(C(=O)OC8OC(CO)C(O)C(O)C8O)(CCC(C)C7(C)O)CCC56C)C4(C)C)OCC(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1(C)O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN05451,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
